ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries
24304897,PPD,0.996921718,PPD,0.996921718,Plasma Proteome Database,0.985280633,1,http://www.plasmaproteomedatabase.org,503,,,http://web.archive.org/web/20220615221352/http://plasmaproteomedatabase.org/,2013-12-03,"Institute of Bioinformatics, International Technology Park, Bangalore 560 066, Karnataka, India, Amrita School of Biotechnology, Amrita University, Kollam 690 525, Kerala, India, Centre of Excellence in Bioinformatics, School of Life Sciences, Pondicherry University, Puducherry 605 014, India, Department of Biochemistry and Molecular Biology, Pondicherry University, Puducherry 605014, India, Department of Neurochemistry, National Institute of Mental Health and Neurosciences, Bangalore 560 022, Karnataka, India, Department of Biotechnology, Kuvempu University, Shankaraghatta 577 451, Karnataka, India, Government Medical College, Bhavnagar 364 001, Gujarat, India, Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha 442 012, Maharashtra, India, The Department of Environmental Health Sciences, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD 21205, USA, Department of Internal Medicine, Armed Forces Medical College, Pune 411 040, Maharashtra, India, Department of Neurology, National Institute of Mental Health and Neurosciences, Bangalore 560 022, Karnataka, India, Department of Biochemistry, La Trobe Institute for Molecular Science, La Trobe University, Melbourne, Victoria 3084, Australia, McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University, Baltimore, MD 21205, USA, Department of Biological Chemistry, Johns Hopkins University, Baltimore, MD 21205, USA, Department of Oncology, Johns Hopkins University, Baltimore, MD 21205, USA and Department of Pathology, Johns Hopkins University, Baltimore, MD 21205, USA.","Nanjappa V, Thomas JK, Marimuthu A, Muthusamy B, Radhakrishnan A, Sharma R, Ahmad Khan A, Balakrishnan L, Sahasrabuddhe NA, Kumar S, Jhaveri BN, Sheth KV, Kumar Khatana R, Shaw PG, Srikanth SM, Mathur PP, Shankar S, Nagaraja D, Christopher R, Mathivanan S, Raju R, Sirdeshmukh R, Chatterjee A, Simpson RJ, Harsha HC, Pandey A, Prasad TS",,"NIGMS NIH HHS, Wellcome Trust, NCI NIH HHS, NHLBI NIH HHS, NIGMS NIH HHS",142.0,"Australia, India, India, India, India, India, India, India, India, India, India, United States, United States, United States, United States, United States"
24340041,POGs2,0.997185946,POGs2,0.997185946,Putative orthologous Groups 2 Database,0.964314751,1,http://pogs.uoregon.edu,200,,,http://web.archive.org/web/20220503180121/http://pogs.uoregon.edu/,2013-12-10,"Institute of Molecular Biology, University of Oregon, Eugene, Oregon, United States of America.","Tomcal M, Stiffler N, Barkan A",,,8.0,United States
24715219,QAP,0.926871697,QAP,0.926871697,Quail Anatomy Portal,0.80078907,1,http://quail.anatomyportal.org,"HTTPConnectionPool(host='quail.anatomyportal.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba71483ad90>, 'Connection to quail.anatomyportal.org timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20200214132151/http://quail.anatomyportal.org:80/,2014-04-07,"School of Biological Sciences, Monash University, Melbourne, Victoria 3800, Australia, The Murdoch Childrens Research Institute, The Royal Children's Hospital, Flemington Road, Parkville, Melbourne, Victoria 3052, Australia, Australian Regenerative Medicine Institute, Monash University, Clayton, Victoria 3800, Australia, Aix Marseille UniversitÃ©, Inserm, GMGF UMR_S 910, 13385 Marseille, France, Instituto Gulbenkian de Ciencia, Rua da Avenida Grande 6, 2780-156 Oeiras, Portugal and Centre for Environmental Biology, Faculdade de Ciencias da Universidade de Lisboa, Campo Grande, 1749-016 Lisbon, Portugal.","Ruparelia AA, Simkin JE, Salgado D, Newgreen DF, Martins GG, Bryson-Richardson RJ",,,0.0,"Australia, Australia, Australia, France, Portugal, Portugal"
24771669,PhylOPDb,0.997332573,PhylOPDb,0.997332573,,0,1,http://g2im.u-clermont1.fr/phylopdb,302,France,"(45.748,4.85)",http://web.archive.org/web/20220303044519/https://g2im.u-clermont1.fr/phylopdb/,2014-04-26,"Clermont UniversitÃ©, UniversitÃ© d'Auvergne, EA 4678 CIDAM, BP 10448, F-63001 Clermont-Ferrand, France, UMR CNRS 6158, ISIMA/LIMOS, Clermont UniversitÃ©, UniversitÃ© Blaise Pascal, F-63173 AubiÃ¨re, France, CNRS, UMR 6023, LMGE, F-63171 AubiÃ¨re, France and Clermont UniversitÃ©, CRRI, F-63177 AubiÃ¨re, France.","Jaziri F, Parisot N, Abid A, Denonfoux J, RibiÃ¨re C, Gasc C, Boucher D, BrugÃ¨re JF, Mahul A, Hill DR, Peyretaillade E, Peyret P",,,5.0,"France, France, France, France"
24855436,Polytraits,0.996589065,Polytraits,0.996589065,,0,1,http://polytraits.lifewatchgreece.eu,200,,,http://web.archive.org/web/20220703064702/http://polytraits.lifewatchgreece.eu/,2014-01-17,"National and Kapodestrian University of Athens, Athens, Greece ; Hellenic Centre for Marine Research, Heraklion, Crete, Greece.","Faulwetter S, Markantonatou V, Pavloudi C, Papageorgiou N, Keklikoglou K, Chatzinikolaou E, Pafilis E, Chatzigeorgiou G, Vasileiadou K, Dailianis T, Fanini L, Koulouri P, Arvanitidis C",,,6.0,"Greece, Greece"
24857970,PTM-SD,0.924359113,PTM-SD,0.924359113,Posttranslational modification structural database,0.737245253,1,http://www.dsimb.inserm.fr/dsimb_tools/PTM-SD,301,,,http://web.archive.org/web/20221017035351/https://www.dsimb.inserm.fr/dsimb_tools/PTM-SD/,2014-05-24,"INSERM, U 1134, DSIMB, F-75739 Paris, France, Univ Paris Diderot, Sorbonne Paris CitÃ©, UMR-S 1134, F-75739 Paris, France, Institut National de la Transfusion Sanguine (INTS), F-75739 Paris, France and Laboratoire d'Excellence GR-Ex, F-75739 Paris, FranceINSERM, U 1134, DSIMB, F-75739 Paris, France, Univ Paris Diderot, Sorbonne Paris CitÃ©, UMR-S 1134, F-75739 Paris, France, Institut National de la Transfusion Sanguine (INTS), F-75739 Paris, France and Laboratoire d'Excellence GR-Ex, F-75739 Paris, FranceINSERM, U 1134, DSIMB, F-75739 Paris, France, Univ Paris Diderot, Sorbonne Paris CitÃ©, UMR-S 1134, F-75739 Paris, France, Institut National de la Transfusion Sanguine (INTS), F-75739 Paris, France and Laboratoire d'Excellence GR-Ex, F-75739 Paris, FranceINSERM, U 1134, DSIMB, F-75739 Paris, France, Univ Paris Diderot, Sorbonne Paris CitÃ©, UMR-S 1134, F-75739 Paris, France, Institut National de la Transfusion Sanguine (INTS), F-75739 Paris, France and Laboratoire d'Excellence GR-Ex, F-75739 Paris, France pierrick.craveur@inserm.fr.","Craveur P, Rebehmed J, de Brevern AG",,,14.0,"France, France, France, France, France, France, France, France, France, France, France, France, France"
24870500,Phytoseiidae database,0.598889927,,0,Phytoseiidae database,0.598889927,1,http://www.lea.esalq.usp.br/phytoseiidae,301,,,no_wayback,2014-05-15,"Departamento de Entomologia e Acarologia, ESALQ-Universidade de SÃ£o Paulo, 13418-900 Piracicaba, SÃ£o Paulo, Brazil.; Email: peterson_demite@yahoo.com.br.","Demite PR, Mcmurtry JA, De Moraes GJ",,,6.0,Brazil
24980131,Plant rDNA,0.623982986,Plant rDNA,0.623982986,Plant rDNA database,0.521373582,1,http://www.plantrdnadatabase.com,302,,,http://web.archive.org/web/20220709032019/https://www.plantrdnadatabase.com/,2014-06-30,"Laboratori de BotÃ nica-Unitat associada CSIC, Facultat de FarmÃ cia, Universitat de Barcelona, Barcelona, 08028 Catalonia, Spain, BioScripts - Centro de InvestigaciÃ³n y Desarrollo de Recursos CientÃ­ficos, Sevilla, 41012 Andalusia, Spain, Institute of Biophysics, Academy of Sciences of the Czech Republic. Brno, CZ-612 65, Czech Republic and Institut BotÃ nic de Barcelona (IBB-CSIC-ICUB). Barcelona, 08038 Catalonia, Spain soniagarcia@ub.edu sphaeromeria@gmail.com.","Garcia S, GÃ¡lvez F, Gras A, KovaÅÃ­k A, Garnatje T",,,8.0,"Spain, Spain, Spain"
25097386,ProADD,0.992834508,ProADD,0.992834508,,0,1,http://bicmku.in/ProADD,301,,,no_wayback,2014-06-30,"Centre of Excellence in Bioinformatics, School of Biotechnology, Madurai Kamaraj University, Madurai -625021,India.","Shobana R, Pandaranayaka EP",,,1.0,India
25125445,PlantCAZyme,0.998365402,PlantCAZyme,0.998365402,,0,1,http://cys.bios.niu.edu/plantcazyme,"HTTPConnectionPool(host='cys.bios.niu.edu', port=80): Max retries exceeded with url: /plantcazyme (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba71483a1f0>, 'Connection to cys.bios.niu.edu timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20190202083046/http://cys.bios.niu.edu:80/plantcazyme/,2014-08-14,"Department of Computer Science and Department of Biological Sciences, Northern Illinois University, DeKalb, IL 60115, USA.","Ekstrom A, Taujale R, McGinn N, Yin Y",,,10.0,United States
25252779,PIP-DB,0.989458632,PIP-DB,0.989458632,Protein Isoelectric Point database,0.94516476,1,http://www.pip-db.org,200,United States,"(42.6898,-84.6427)",http://web.archive.org/web/20220517105900/http://pip-db.org/,2014-09-23,"School of Life and Health Sciences and School of Engineering and Applied Science, University of Aston, Aston Triangle, Birmingham B4 7ET, UK.","Bunkute E, Cummins C, Crofts FJ, Bunce G, Nabney IT, Nabney IT, Flower DR",,,8.0,
25270086,PIGD,0.992457569,PIGD,0.992457569,Poaceae Intronless Genes Database,0.982717186,1,http://pigd.ahau.edu.cn,503,,,http://web.archive.org/web/20201125213243/http://pigd.ahau.edu.cn/,2014-10-01,None,"Yan H, Jiang C, Li X, Sheng L, Dong Q, Peng X, Li Q, Zhao Y, Jiang H, Cheng B",,,13.0,
"25324309, 27987171, 29069403",PLAZA,0.996272564,PLAZA,0.996272564,Comparative Genomic Database,0.86294961,3,http://bioinformatics.psb.ugent.be/plaza,301,,,http://web.archive.org/web/20220914215444/https://bioinformatics.psb.ugent.be/plaza/,2018-01-01,"University of Potsdam, Institute of Biochemistry and Biology, Karl-Liebknecht-StraÃe 24-25, Haus 20, 14476 Potsdam-Golm, Germany Max-Planck Institute of Molecular Plant Physiology, Am MÃ¼hlenberg 1, 14476 Potsdam-Golm, Germany., Department of Plant Systems Biology, VIB, Technologiepark 927, 9052, Ghent, Belgium. klaas.vandepoele@psb.vib-ugent.be., Department of Plant Biotechnology and Bioinformatics, Ghent University, 9052 Ghent, Belgium.","Proost S, Van Bel M, Vaneechoutte D, Van de Peer Y, InzÃ© D, Mueller-Roeber B, Vandepoele K, Vandepoele K, Van Bel M, Diels T, Vancaester E, Kreft L, Botzki A, Van de Peer Y, Coppens F, Vandepoele K",", , ",", , ",296.0,"Belgium, Belgium, Germany, Germany"
25361970,PomBase,0.994939148,PomBase,0.994939148,,0,1,http://www.pombase.org,302,,,http://web.archive.org/web/20221106172822/https://www.pombase.org/,2014-10-31,"European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK mcdowall@ebi.ac.uk.","McDowall MD, Harris MA, Lock A, Rutherford K, Staines DM, BÃ¤hler J, Kersey PJ, Oliver SG, Wood V",,"Wellcome Trust, Wellcome Trust",55.0,
25378306,Plastid-LCGbase,0.993730698,Plastid-LCGbase,0.993730698,,0,1,http://lcgbase.big.ac.cn/plastid-LCGbase,"HTTPConnectionPool(host='lcgbase.big.ac.cn', port=80): Max retries exceeded with url: /plastid-LCGbase (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c64c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback,2014-11-05,"CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, P. R. China Stem Cell Laboratory, UCL Cancer Institute, University College London, London WC1E 6BT, UK junyu@big.ac.cn.","Wang D, Yu J",,,2.0,China
25382819,ProKinO,0.995589495,ProKinO,0.995589495,,0,1,http://vulcan.cs.uga.edu/prokino,"HTTPConnectionPool(host='vulcan.cs.uga.edu', port=80): Max retries exceeded with url: /prokino (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba714841310>: Failed to establish a new connection: [Errno 113] No route to host'))",,,http://web.archive.org/web/20220624022204/http://vulcan.cs.uga.edu/prokino/,2015-02-01,"Institute of Bioinformatics, University of Georgia, Athens, Georgia.","McSkimming DI, Dastgheib S, Talevich E, Narayanan A, Katiyar S, Taylor SS, Kochut K, Kannan N",,"National Science Foundation, American Cancer Society, Georgia Cancer Coalition",23.0,"Georgia, Georgia"
25392411,PyIgClassify,0.995087743,PyIgClassify,0.995087743,,0,1,http://dunbrack2.fccc.edu/pyigclassify,301,,,http://web.archive.org/web/20221017093454/http://dunbrack2.fccc.edu/pyigclassify/,2014-11-11,"Institute for Cancer Research, Fox Chase Cancer Center, 333 Cottman Avenue, Philadelphia, PA 19111, USA Program in Molecular and Cell Biology and Genetics, Drexel University College of Medicine, 245 N. 15th St. Philadelphia, PA 19102, USA.","Adolf-Bryfogle J, Xu Q, North B, Lehmann A, Dunbrack RL Jr",,NIGMS NIH HHS,58.0,"United States, United States"
25392416,PubAngioGen,0.991985381,PubAngioGen,0.991985381,,0,1,http://www.megabionet.org/aspd,404,,,http://web.archive.org/web/20171107131043/http://www.megabionet.org:80/aspd/,2014-11-11,"The center for Bioinformatics and Computational Biology, Shanghai Key Laboratory of Regulatory Biology, Institute of Biomedical Sciences and School of Life Sciences, East China Normal University, 500 Dongchuan Road, Shanghai 200241, China.","Li P, Liu Y, Wang H, He Y, Wang X, He Y, Lv F, Chen H, Pang X, Liu M, Shi T, Yi Z",,,4.0,"China, China"
25398903,PNRD,0.991778493,PNRD,0.991778493,plant ncRNA database,0.92003082,1,http://structuralbiology.cau.edu.cn/PNRD,301,,,http://web.archive.org/web/20220121032048/http://structuralbiology.cau.edu.cn/PNRD/,2014-11-14,"State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China.","Yi X, Zhang Z, Ling Y, Xu W, Su Z",,,82.0,"China, China"
25414335,ProteomeScout,0.997024179,ProteomeScout,0.997024179,,0,1,http://proteomescout.wustl.edu,301,,,http://web.archive.org/web/20211024194657/https://proteomescout.wustl.edu/,2014-11-20,"Department of Biomedical Engineering and the Center for Biological Systems Engineering, Washington University, St Louis, MO 63130, USA.","Matlock MK, Holehouse AS, Naegle KM",,,20.0,United States
25414340,PHI-base,0.987774253,PHI-base,0.987774253,Pathogen-Host Interactions database,0.932421378,1,http://www.phi-base.org,200,United Kingdom,"(51.8613,-0.4656)",http://web.archive.org/web/20221018211238/http://www.phi-base.org/,2014-11-20,"Department of Plant Biology and Crop Science, Rothamsted Research, Harpenden, Herts, AL5 2JQ, UK martin.urban@rothamsted.ac.uk.","Urban M, Urban M, Pant R, Raghunath A, Irvine AG, Pedro H, Hammond-Kosack KE",,"Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council",99.0,
"25425034, 30371818",piRBase,0.997035384,piRBase,0.997035384,,0,2,http://www.regulatoryrna.org/database/piRNA,"HTTPConnectionPool(host='www.regulatoryrna.org', port=80): Max retries exceeded with url: /database/piRNA (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba7143c67c0>, 'Connection to www.regulatoryrna.org timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20211021161223/http://www.regulatoryrna.org/database/piRNA/,2019-01-01,"Key Laboratory of the Zoological Systematics and Evolution, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China, University of Chinese Academy of Science, Beijing 100049, China, Laboratory of Bioinformatics and Noncoding RNA, Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China, College of Life Sciences, Hebei University, Baoding 071002, Hebei, China and College of Plant Protection, Shandong Agricultural University, Tai'an 271018, Shandong, China., Key Laboratory of RNA Biology, Center for Big Data Research in Health, Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China.","Zhang P, Si X, SkogerbÃ¸ G, Wang J, Cui D, Li Y, Sun X, Liu L, Sun B, Chen R, He S, Huang DW, Wang J, Zhang P, Lu Y, Li Y, Zheng Y, Kan Y, Chen R, He S",", ",", National Natural Science Foundation of China, National Key R&amp;D Program of China",129.0,"China, China, China, China, China, China"
25435546,Plant-PrAS,0.983476034,Plant-PrAS,0.983476034,Plant Protein Annotation Suite database,0.848614266,1,http://plant-pras.riken.jp,200,,,http://web.archive.org/web/20220620102706/http://plant-pras.riken.jp/,2014-11-29,"RIKEN Center for Sustainable Resource Science, Yokohama, Kanagawa, 230-0045 Japan Department of Biotechnology and Life Sciences, Faculty of Technology, Tokyo University of Agriculture and Technology, Koganei, Tokyo, 184-8588 Japan.","Kurotani A, Yamada Y, Shinozaki K, Kuroda Y, Sakurai T",,,10.0,"Japan, Japan"
25505034,PODC,0.992418885,PODC,0.992418885,Center,0.597645581,1,http://bioinf.mind.meiji.ac.jp/podc,"HTTPConnectionPool(host='bioinf.mind.meiji.ac.jp', port=80): Max retries exceeded with url: /podc (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7149bfb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220331015704/http://bioinf.mind.meiji.ac.jp/podc/,2014-12-11,"School of Agriculture, Meiji University, Kawasaki, 214-8571 Japan CREST, JST, Saitama, 332-0012 Japan Tsukuba Division, Mitsubishi Space Software Co., Ltd., Tsukuba, 305-0032 Japan Plant Genetics Laboratory, National Institute of Genetics, Mishima, 411-8540 Japan These authors contributed equally to this work.","Ohyanagi H, Takano T, Terashima S, Kobayashi M, Kanno M, Morimoto K, Kanegae H, Sasaki Y, Saito M, Asano S, Ozaki S, Kudo T, Yokoyama K, Aya K, Suwabe K, Suzuki G, Aoki K, Kubo Y, Watanabe M, Matsuoka M, Yano K",,,25.0,"Japan, Japan, Japan, Japan"
25558364,PREDICTS,0.901059151,PREDICTS,0.901059151,,0,1,http://www.predicts.org.uk,"HTTPConnectionPool(host='www.predicts.org.uk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c6ca0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220901215853/https://www.predicts.org.uk/,2014-12-02,"Department of Life Sciences, Natural History Museum Cromwell Road, London, SW7 5BD, U.K.","Hudson LN, Newbold T, Contu S, Hill SL, Lysenko I, De Palma A, Phillips HR, Senior RA, Bennett DJ, Booth H, Choimes A, Correia DL, Day J, EcheverrÃ­a-LondoÃ±o S, Garon M, Harrison ML, Ingram DJ, Jung M, Kemp V, Kirkpatrick L, Martin CD, Pan Y, White HJ, Aben J, Abrahamczyk S, Adum GB, Aguilar-Barquero V, Aizen MA, Ancrenaz M, ArbelÃ¡ez-CortÃ©s E, Armbrecht I, Azhar B, Azpiroz AB, Baeten L, BÃ¡ldi A, BÃ¡ldi A, Banks JE, Barlow J, BatÃ¡ry P, Bates AJ, Bayne EM, Beja P, Berg Ã, Berry NJ, Bicknell JE, Bihn JH, BÃ¶hning-Gaese K, Boekhout T, Boutin C, Bouyer J, Brearley FQ, Brito I, Brunet J, Buczkowski G, Buscardo E, Cabra-GarcÃ­a J, CalviÃ±o-Cancela M, Cameron SA, Cancello EM, Carrijo TF, Carvalho AL, Castro H, Castro-Luna AA, Cerda R, Cerezo A, Chauvat M, Clarke FM, Cleary DF, Connop SP, D'Aniello B, da Silva PG, Darvill B, Dauber J, Dejean A, DiekÃ¶tter T, Dominguez-Haydar Y, Dormann CF, Dumont B, Dures SG, Dynesius M, Edenius L, Elek Z, Entling MH, Farwig N, Fayle TM, Felicioli A, Felton AM, Ficetola GF, Filgueiras BK, Fonte SJ, Fraser LH, Fukuda D, Furlani D, Ganzhorn JU, Garden JG, Gheler-Costa C, Giordani P, Giordano S, Gottschalk MS, Goulson D, Gove AD, Grogan J, Hanley ME, Hanson T, Hashim NR, Hawes JE, HÃ©bert C, Helden AJ, Henden JA, HernÃ¡ndez L, Herzog F, Higuera-Diaz D, Hilje B, Horgan FG, HorvÃ¡th R, Hylander K, Isaacs-Cubides P, Ishitani M, Jacobs CT, Jaramillo VJ, Jauker B, Jonsell M, Jung TS, Kapoor V, Kati V, Katovai E, Kessler M, Knop E, Kolb A, KÅrÃ¶si Ã, Lachat T, Lantschner V, Le FÃ©on V, LeBuhn G, LÃ©garÃ© JP, Letcher SG, Littlewood NA, LÃ³pez-Quintero CA, Louhaichi M, LÃ¶vei GL, Lucas-Borja ME, Luja VH, Maeto K, Magura T, Mallari NA, Marin-Spiotta E, Marshall EJ, MartÃ­nez E, Mayfield MM, Mikusinski G, Milder JC, Miller JR, Morales CL, Muchane MN, Muchane M, Naidoo R, Nakamura A, Naoe S, Nates-Parra G, Navarrete Gutierrez DA, Neuschulz EL, Noreika N, Norfolk O, Noriega JA, NÃ¶ske NM, O'Dea N, Oduro W, Ofori-Boateng C, Oke CO, Osgathorpe LM, Paritsis J, Parra-H A, Pelegrin N, Peres CA, Persson AS, Petanidou T, Phalan B, Philips TK, Poveda K, Power EF, Presley SJ, ProenÃ§a V, Quaranta M, Quintero C, Redpath-Downing NA, Reid JL, Reis YT, Ribeiro DB, Richardson BA, Richardson MJ, Robles CA, RÃ¶mbke J, Romero-Duque LP, Rosselli L, Rossiter SJ, Roulston TH, Rousseau L, Sadler JP, SÃ¡fiÃ¡n S, SaldaÃ±a-VÃ¡zquez RA, SamnegÃ¥rd U, SchÃ¼epp C, Schweiger O, Sedlock JL, Shahabuddin G, Sheil D, Silva FA, Silva FA, Slade EM, Smith-Pardo AH, Sodhi NS, Somarriba EJ, Sosa RA, Stout JC, Struebig MJ, Sung YH, Threlfall CG, Tonietto R, TÃ³thmÃ©rÃ©sz B, Tscharntke T, Turner EC, Tylianakis JM, Vanbergen AJ, Vassilev K, Verboven HA, Vergara CH, Vergara PM, Verhulst J, Walker TR, Wang Y, Watling JI, Wells K, Williams CD, Willig MR, Woinarski JC, Wolf JH, Woodcock BA, Yu DW, Zaitsev AS, Collen B, Ewers RM, Mace GM, Purves DW, Scharlemann JP, Purvis A",,"Hans Rausing PhD Scholarship, Natural Environment Research Council, Biotechnology and Biological Sciences Research Council, Natural Environment Research Council, Natural Environment Research Council, Biotechnology and Biological Sciences Research Council",48.0,
